variante,ciclo,endereco,endereco_norm
hash,2574854,137422173608,17177627821
hash,2574855,137422173624,17177627823
hash,2574856,137422173640,17177627825
hash,2574857,137422173648,17177627826
hash,2574858,137422173656,17177627827
hash,2574859,137422173664,17177627828
hash,2574860,137422173672,17177627829
hash,2574861,137422173680,17177627830
hash,2574862,137422173688,17177627831
hash,2574863,80795072,9955504
hash,2574864,80795208,9955521
hash,2574865,80822336,9958912
hash,2574866,80799508,9956058
hash,2574867,137422173720,17177627835
hash,2574868,137422173728,17177627836
hash,2574869,137422173736,17177627837
hash,2574870,137422173744,17177627838
hash,2574871,137422173752,17177627839
hash,2574872,137422173760,17177627840
hash,2574873,137422173768,17177627841
hash,2574874,137422173880,17177627855
hash,2574875,81812584,10082693
hash,2574876,137422173896,17177627857
hash,2574877,137422173904,17177627858
hash,2574878,137422173912,17177627859
hash,2574879,137422173920,17177627860
hash,2574880,137422173928,17177627861
hash,2574881,137422173936,17177627862
hash,2574882,137422173944,17177627863
hash,2574883,137422173976,17177627867
hash,2574884,1175616,3072
hash,2574885,78451448,9662551
hash,2574886,1175649,3076
hash,2574887,137422173992,17177627869
hash,2574888,81812584,10082693
hash,2574889,137422174008,17177627871
hash,2574890,137422174016,17177627872
hash,2574891,137422174024,17177627873
hash,2574892,137422174032,17177627874
hash,2574893,137422174040,17177627875
hash,2574894,137422174048,17177627876
hash,2574895,137422174056,17177627877
hash,2574896,137422174084,17177627880
hash,2574897,137422174088,17177627881
hash,2574898,137422174040,17177627875
hash,2574899,67443228,8286523
hash,2574900,137422174048,17177627876
hash,2574901,137422174056,17177627877
hash,2574902,137422174088,17177627881
hash,2574903,137422174040,17177627875
hash,2574904,67443228,8286523
hash,2574905,137422174048,17177627876
hash,2574906,137422174056,17177627877
hash,2574907,137422174084,17177627880
hash,2574908,1175368,3041
hash,2574909,1175616,3072
hash,2574910,78451448,9662551
hash,2574911,1175640,3075
hash,2574912,137422174028,17177627873
hash,2574913,78464656,9664202
hash,2574914,81812584,10082693
hash,2574915,78471112,9665009
hash,2574916,1175616,3072
hash,2574917,78451448,9662551
hash,2574918,1175840,3100
hash,2574919,1175656,3077
hash,2574920,137422173904,17177627858
hash,2574921,137422173912,17177627859
hash,2574922,137422173920,17177627860
hash,2574923,137422173928,17177627861
hash,2574924,137422173936,17177627862
hash,2574925,1175616,3072
hash,2574926,78451448,9662551
hash,2574927,1175856,3102
hash,2574928,78474888,9665481
hash,2574929,78474896,9665482
hash,2574930,78474848,9665476
hash,2574931,78445168,9661766
hash,2574932,78474912,9665484
hash,2574933,78468040,9664625
hash,2574934,80795188,9955518
hash,2574935,80795112,9955509
hash,2574936,80795120,9955510
hash,2574937,137422173896,17177627857
hash,2574938,137422173904,17177627858
hash,2574939,137422173912,17177627859
hash,2574940,137422173920,17177627860
hash,2574941,137422173928,17177627861
hash,2574942,137422173944,17177627863
hash,2574943,1175616,3072
hash,2574944,78451448,9662551
hash,2574945,1175649,3076
hash,2574946,137422173960,17177627865
hash,2574947,81812584,10082693
hash,2574948,137422173976,17177627867
hash,2574949,137422173984,17177627868
hash,2574950,137422173992,17177627869
hash,2574951,137422174000,17177627870
hash,2574952,137422174008,17177627871
hash,2574953,137422174040,17177627875
hash,2574954,137422174048,17177627876
hash,2574955,137422174056,17177627877
hash,2574956,137422174104,17177627883
hash,2574957,137422174112,17177627884
hash,2574958,137422174120,17177627885
hash,2574959,137422174104,17177627883
hash,2574960,137422174072,17177627879
hash,2574961,137422174188,17177627893
hash,2574962,137422174080,17177627880
hash,2574963,137422174088,17177627881
hash,2574964,137422174112,17177627884
hash,2574965,137422174120,17177627885
hash,2574966,137422174152,17177627889
hash,2574967,137422174152,17177627889
hash,2574968,137422174104,17177627883
hash,2574969,137422174100,17177627882
hash,2574970,137422174072,17177627879
hash,2574971,137422174176,17177627892
hash,2574972,137422174068,17177627878
hash,2574973,137422174080,17177627880
hash,2574974,137422174088,17177627881
hash,2574975,67530120,8297385
hash,2574976,137422174112,17177627884
hash,2574977,137422174120,17177627885
hash,2574978,137422174136,17177627887
hash,2574979,137422174156,17177627889
hash,2574980,137422174104,17177627883
hash,2574981,137422174320,17177627910
hash,2574982,137422174100,17177627882
hash,2574983,137422174112,17177627884
hash,2574984,137422174120,17177627885
hash,2574985,137422174152,17177627889
hash,2574986,1175328,3036
hash,2574987,78466192,9664394
hash,2574988,1151760,90
hash,2574989,137422174056,17177627877
hash,2574990,78468008,9664621
hash,2574991,81812584,10082693
hash,2574992,78471112,9665009
hash,2574993,1175616,3072
hash,2574994,78451448,9662551
hash,2574995,1175840,3100
hash,2574996,1175656,3077
hash,2574997,137422173888,17177627856
hash,2574998,137422173896,17177627857
hash,2574999,137422173904,17177627858
hash,2575000,137422173912,17177627859
hash,2575001,137422173968,17177627866
hash,2575002,1175616,3072
hash,2575003,78451448,9662551
hash,2575004,1175640,3075
hash,2575005,1175856,3102
hash,2575006,137422173960,17177627865
hash,2575007,78474848,9665476
hash,2575008,78445160,9661765
hash,2575009,78474912,9665484
hash,2575010,78470296,9664907
hash,2575011,80795072,9955504
hash,2575012,81812560,10082690
hash,2575013,80795208,9955521
hash,2575014,80822336,9958912
hash,2575015,80799512,9956059
hash,2575016,137422173848,17177627851
hash,2575017,80795264,9955528
hash,2575018,80795288,9955531
hash,2575019,137422173848,17177627851
hash,2575020,80785512,9954309
hash,2575021,80795112,9955509
hash,2575022,80795072,9955504
hash,2575023,80795120,9955510
hash,2575024,80788400,9954670
hash,2575025,1151765,90
hash,2575026,1151760,90
hash,2575027,137422173752,17177627839
hash,2575028,137422173768,17177627841
hash,2575029,137422173784,17177627843
hash,2575030,137422173792,17177627844
hash,2575031,137422173800,17177627845
hash,2575032,137422173808,17177627846
hash,2575033,137422173816,17177627847
hash,2575034,137422173824,17177627848
hash,2575035,137422173832,17177627849
hash,2575036,80795072,9955504
hash,2575037,80795208,9955521
hash,2575038,80822336,9958912
hash,2575039,80799508,9956058
hash,2575040,137422173864,17177627853
hash,2575041,137422173872,17177627854
hash,2575042,137422173880,17177627855
hash,2575043,137422173888,17177627856
hash,2575044,137422173896,17177627857
hash,2575045,137422173904,17177627858
hash,2575046,137422173912,17177627859
hash,2575047,1175616,3072
hash,2575048,78451448,9662551
hash,2575049,137422173976,17177627867
hash,2575050,1175616,3072
hash,2575051,78451448,9662551
hash,2575052,1175649,3076
hash,2575053,137422173992,17177627869
hash,2575054,81812584,10082693
hash,2575055,137422174008,17177627871
hash,2575056,137422174016,17177627872
hash,2575057,137422174024,17177627873
hash,2575058,137422174032,17177627874
hash,2575059,137422174040,17177627875
hash,2575060,137422174048,17177627876
hash,2575061,137422174056,17177627877
hash,2575062,137422174064,17177627878
hash,2575063,137422174072,17177627879
hash,2575064,137422174080,17177627880
hash,2575065,137422174088,17177627881
hash,2575066,137422174100,17177627882
hash,2575067,1175480,3055
hash,2575068,1175616,3072
hash,2575069,78451448,9662551
hash,2575070,1175648,3076
hash,2575071,78465144,9664263
hash,2575072,81812584,10082693
hash,2575073,78471112,9665009
hash,2575074,1175616,3072
hash,2575075,78451448,9662551
hash,2575076,1175840,3100
hash,2575077,1175656,3077
hash,2575078,137422173952,17177627864
hash,2575079,137422173960,17177627865
hash,2575080,137422173968,17177627866
hash,2575081,137422173976,17177627867
hash,2575082,137422174000,17177627870
hash,2575083,1175616,3072
hash,2575084,78451448,9662551
hash,2575085,1175872,3104
hash,2575086,1175849,3101
hash,2575087,1175848,3101
hash,2575088,1175856,3102
hash,2575089,78481840,9666350
hash,2575090,78450064,9662378
hash,2575091,78468136,9664637
hash,2575092,81812584,10082693
hash,2575093,78461464,9663803
hash,2575094,78465560,9664315
hash,2575095,78485512,9666809
hash,2575096,137422173800,17177627845
hash,2575097,1175832,3099
hash,2575098,78483480,9666555
hash,2575099,78482784,9666468
hash,2575100,137422173808,17177627846
hash,2575101,137422173816,17177627847
hash,2575102,137422173824,17177627848
hash,2575103,137422173832,17177627849
hash,2575104,137422173840,17177627850
hash,2575105,137422173848,17177627851
hash,2575106,1175648,3076
hash,2575107,78479763,9666090
hash,2575108,78479759,9666089
hash,2575109,137422173800,17177627845
hash,2575110,137422173880,17177627855
hash,2575111,137422173896,17177627857
hash,2575112,137422173895,17177627856
hash,2575113,78479712,9666084
hash,2575114,1175640,3075
hash,2575115,78474848,9665476
hash,2575116,78445160,9661765
hash,2575117,78474912,9665484
hash,2575118,78470296,9664907
hash,2575119,80795072,9955504
hash,2575120,81812560,10082690
hash,2575121,80795208,9955521
hash,2575122,80822336,9958912
hash,2575123,80799512,9956059
hash,2575124,137422173736,17177627837
hash,2575125,80795264,9955528
hash,2575126,80795288,9955531
hash,2575127,137422173736,17177627837
hash,2575128,80785512,9954309
hash,2575129,80795112,9955509
hash,2575130,80795072,9955504
hash,2575131,80795120,9955510
hash,2575132,80788400,9954670
hash,2575133,137422173846,17177627850
hash,2575134,137422173846,17177627850
hash,2575135,137422173640,17177627825
hash,2575136,137422173656,17177627827
hash,2575137,137422173672,17177627829
hash,2575138,137422173680,17177627830
hash,2575139,137422173688,17177627831
hash,2575140,137422173696,17177627832
hash,2575141,137422173704,17177627833
hash,2575142,137422173712,17177627834
hash,2575143,137422173720,17177627835
hash,2575144,80795072,9955504
hash,2575145,80795208,9955521
hash,2575146,80822336,9958912
hash,2575147,80799508,9956058
hash,2575148,137422173752,17177627839
hash,2575149,137422173760,17177627840
hash,2575150,137422173768,17177627841
hash,2575151,137422173776,17177627842
hash,2575152,137422173784,17177627843
hash,2575153,137422173792,17177627844
hash,2575154,137422173800,17177627845
hash,2575155,137422173912,17177627859
hash,2575156,81812584,10082693
hash,2575157,137422173928,17177627861
hash,2575158,137422173936,17177627862
hash,2575159,137422173944,17177627863
hash,2575160,137422173952,17177627864
hash,2575161,137422173960,17177627865
hash,2575162,137422173968,17177627866
hash,2575163,137422173976,17177627867
hash,2575164,137422174008,17177627871
hash,2575165,1175616,3072
hash,2575166,78451448,9662551
hash,2575167,1175649,3076
hash,2575168,137422174024,17177627873
hash,2575169,81812584,10082693
hash,2575170,137422174040,17177627875
hash,2575171,137422174048,17177627876
hash,2575172,137422174056,17177627877
hash,2575173,137422174064,17177627878
hash,2575174,137422174072,17177627879
hash,2575175,137422174080,17177627880
hash,2575176,137422174088,17177627881
hash,2575177,1175328,3036
hash,2575178,78466192,9664394
hash,2575179,1151774,91
hash,2575180,137422174056,17177627877
hash,2575181,78468008,9664621
hash,2575182,81812584,10082693
hash,2575183,78471112,9665009
hash,2575184,1175616,3072
hash,2575185,78451448,9662551
hash,2575186,1175840,3100
hash,2575187,1175656,3077
hash,2575188,137422173888,17177627856
hash,2575189,137422173896,17177627857
hash,2575190,137422173904,17177627858
hash,2575191,137422173912,17177627859
hash,2575192,137422173968,17177627866
hash,2575193,1175616,3072
hash,2575194,78451448,9662551
hash,2575195,1175640,3075
hash,2575196,1175856,3102
hash,2575197,137422173960,17177627865
hash,2575198,78474848,9665476
hash,2575199,78445160,9661765
hash,2575200,78474912,9665484
hash,2575201,78470296,9664907
hash,2575202,80795072,9955504
hash,2575203,81812560,10082690
hash,2575204,80795208,9955521
hash,2575205,80822336,9958912
hash,2575206,80799512,9956059
hash,2575207,137422173848,17177627851
hash,2575208,80795264,9955528
hash,2575209,80795288,9955531
hash,2575210,137422173848,17177627851
hash,2575211,80785512,9954309
hash,2575212,80795112,9955509
hash,2575213,80795072,9955504
hash,2575214,80795120,9955510
hash,2575215,80788400,9954670
hash,2575216,1151775,91
hash,2575217,1151774,91
hash,2575218,137422173752,17177627839
hash,2575219,137422173768,17177627841
hash,2575220,137422173784,17177627843
hash,2575221,137422173792,17177627844
hash,2575222,137422173800,17177627845
hash,2575223,137422173808,17177627846
hash,2575224,137422173816,17177627847
hash,2575225,137422173824,17177627848
hash,2575226,137422173832,17177627849
hash,2575227,80795072,9955504
hash,2575228,80795208,9955521
hash,2575229,80822336,9958912
hash,2575230,80799508,9956058
hash,2575231,137422173864,17177627853
hash,2575232,137422173872,17177627854
hash,2575233,137422173880,17177627855
hash,2575234,137422173888,17177627856
hash,2575235,137422173896,17177627857
hash,2575236,137422173904,17177627858
hash,2575237,137422173912,17177627859
hash,2575238,1175616,3072
hash,2575239,78451448,9662551
hash,2575240,137422173976,17177627867
hash,2575241,1175616,3072
hash,2575242,78451448,9662551
hash,2575243,1175649,3076
hash,2575244,137422173992,17177627869
hash,2575245,81812584,10082693
hash,2575246,137422174008,17177627871
hash,2575247,137422174016,17177627872
hash,2575248,137422174024,17177627873
hash,2575249,137422174032,17177627874
hash,2575250,137422174040,17177627875
hash,2575251,137422174048,17177627876
hash,2575252,137422174056,17177627877
hash,2575253,137422174064,17177627878
hash,2575254,137422174072,17177627879
hash,2575255,137422174080,17177627880
hash,2575256,137422174088,17177627881
hash,2575257,137422174104,17177627883
hash,2575258,67458128,8288386
hash,2575259,1175480,3055
hash,2575260,1175616,3072
hash,2575261,78451448,9662551
hash,2575262,1175648,3076
hash,2575263,78465144,9664263
hash,2575264,81812584,10082693
hash,2575265,78471112,9665009
hash,2575266,1175616,3072
hash,2575267,78451448,9662551
hash,2575268,1175840,3100
hash,2575269,1175656,3077
hash,2575270,137422173952,17177627864
hash,2575271,137422173960,17177627865
hash,2575272,137422173968,17177627866
hash,2575273,137422173976,17177627867
hash,2575274,137422174000,17177627870
hash,2575275,1175616,3072
hash,2575276,78451448,9662551
hash,2575277,1175872,3104
hash,2575278,1175849,3101
hash,2575279,1175848,3101
hash,2575280,1175856,3102
hash,2575281,78481840,9666350
hash,2575282,78450064,9662378
hash,2575283,78468136,9664637
hash,2575284,81812584,10082693
hash,2575285,78461464,9663803
hash,2575286,78465560,9664315
hash,2575287,78485512,9666809
hash,2575288,137422173800,17177627845
hash,2575289,1175832,3099
hash,2575290,78483480,9666555
hash,2575291,78482784,9666468
hash,2575292,137422173808,17177627846
hash,2575293,137422173816,17177627847
hash,2575294,137422173824,17177627848
hash,2575295,137422173832,17177627849
hash,2575296,137422173840,17177627850
hash,2575297,137422173848,17177627851
hash,2575298,1175648,3076
hash,2575299,78479766,9666090
hash,2575300,78479762,9666090
hash,2575301,137422173800,17177627845
hash,2575302,137422173880,17177627855
hash,2575303,137422173896,17177627857
hash,2575304,137422173895,17177627856
hash,2575305,78479712,9666084
hash,2575306,1175640,3075
hash,2575307,78474848,9665476
hash,2575308,78445160,9661765
hash,2575309,78474912,9665484
hash,2575310,78470296,9664907
hash,2575311,80795072,9955504
hash,2575312,81812560,10082690
hash,2575313,80795208,9955521
hash,2575314,80822336,9958912
hash,2575315,80799512,9956059
hash,2575316,137422173736,17177627837
hash,2575317,80795264,9955528
hash,2575318,80795288,9955531
hash,2575319,137422173736,17177627837
hash,2575320,80785512,9954309
hash,2575321,80795112,9955509
hash,2575322,80795072,9955504
hash,2575323,80795120,9955510
hash,2575324,80788400,9954670
hash,2575325,137422173846,17177627850
hash,2575326,137422173846,17177627850
hash,2575327,137422173640,17177627825
hash,2575328,137422173656,17177627827
hash,2575329,137422173672,17177627829
hash,2575330,137422173680,17177627830
hash,2575331,137422173688,17177627831
hash,2575332,137422173696,17177627832
hash,2575333,137422173704,17177627833
hash,2575334,137422173712,17177627834
hash,2575335,137422173720,17177627835
hash,2575336,80795072,9955504
hash,2575337,80795208,9955521
hash,2575338,80822336,9958912
hash,2575339,80799508,9956058
hash,2575340,137422173752,17177627839
hash,2575341,137422173760,17177627840
hash,2575342,137422173768,17177627841
hash,2575343,137422173776,17177627842
hash,2575344,137422173784,17177627843
hash,2575345,137422173792,17177627844
hash,2575346,137422173800,17177627845
hash,2575347,137422173912,17177627859
hash,2575348,81812584,10082693
hash,2575349,137422173928,17177627861
hash,2575350,137422173936,17177627862
hash,2575351,137422173944,17177627863
hash,2575352,137422173952,17177627864
hash,2575353,137422173960,17177627865
hash,2575354,137422173968,17177627866
hash,2575355,137422173976,17177627867
hash,2575356,137422174008,17177627871
hash,2575357,1175616,3072
hash,2575358,78451448,9662551
hash,2575359,1175649,3076
hash,2575360,137422174024,17177627873
hash,2575361,81812584,10082693
hash,2575362,137422174040,17177627875
hash,2575363,137422174048,17177627876
hash,2575364,137422174056,17177627877
hash,2575365,137422174064,17177627878
hash,2575366,137422174072,17177627879
hash,2575367,137422174080,17177627880
hash,2575368,137422174088,17177627881
hash,2575369,1175328,3036
hash,2575370,78466192,9664394
hash,2575371,1151784,93
hash,2575372,137422174056,17177627877
hash,2575373,78468008,9664621
hash,2575374,81812584,10082693
hash,2575375,78471112,9665009
hash,2575376,1175616,3072
hash,2575377,78451448,9662551
hash,2575378,1175840,3100
hash,2575379,1175656,3077
hash,2575380,137422173888,17177627856
hash,2575381,137422173896,17177627857
hash,2575382,137422173904,17177627858
hash,2575383,137422173912,17177627859
hash,2575384,137422173968,17177627866
hash,2575385,1175616,3072
hash,2575386,78451448,9662551
hash,2575387,1175640,3075
hash,2575388,1175856,3102
hash,2575389,137422173960,17177627865
hash,2575390,78474848,9665476
hash,2575391,78445160,9661765
hash,2575392,78474912,9665484
hash,2575393,78470296,9664907
hash,2575394,80795072,9955504
hash,2575395,81812560,10082690
hash,2575396,80795208,9955521
hash,2575397,80822336,9958912
hash,2575398,80799512,9956059
hash,2575399,137422173848,17177627851
hash,2575400,80795264,9955528
hash,2575401,80795288,9955531
hash,2575402,137422173848,17177627851
hash,2575403,80785512,9954309
hash,2575404,80795112,9955509
hash,2575405,80795072,9955504
hash,2575406,80795120,9955510
hash,2575407,80788400,9954670
hash,2575408,1151784,93
hash,2575409,137422173752,17177627839
hash,2575410,137422173768,17177627841
hash,2575411,137422173784,17177627843
hash,2575412,137422173792,17177627844
hash,2575413,137422173800,17177627845
hash,2575414,137422173808,17177627846
hash,2575415,137422173816,17177627847
hash,2575416,137422173824,17177627848
hash,2575417,137422173832,17177627849
hash,2575418,80795072,9955504
hash,2575419,80795208,9955521
hash,2575420,80822336,9958912
hash,2575421,80799508,9956058
hash,2575422,137422173864,17177627853
hash,2575423,137422173872,17177627854
hash,2575424,137422173880,17177627855
hash,2575425,137422173888,17177627856
hash,2575426,137422173896,17177627857
hash,2575427,137422173904,17177627858
hash,2575428,137422173912,17177627859
hash,2575429,1175616,3072
hash,2575430,78451448,9662551
hash,2575431,137422173976,17177627867
hash,2575432,1175616,3072
hash,2575433,78451448,9662551
hash,2575434,1175649,3076
hash,2575435,137422173992,17177627869
hash,2575436,81812584,10082693
hash,2575437,137422174008,17177627871
hash,2575438,137422174016,17177627872
hash,2575439,137422174024,17177627873
hash,2575440,137422174032,17177627874
hash,2575441,137422174040,17177627875
hash,2575442,137422174048,17177627876
hash,2575443,137422174056,17177627877
hash,2575444,137422174064,17177627878
hash,2575445,137422174072,17177627879
hash,2575446,137422174080,17177627880
hash,2575447,137422174088,17177627881
hash,2575448,137422174104,17177627883
hash,2575449,1175312,3034
hash,2575450,67458144,8288388
hash,2575451,67458136,8288387
hash,2575452,78468008,9664621
hash,2575453,81812584,10082693
hash,2575454,78471112,9665009
hash,2575455,1175616,3072
hash,2575456,78451448,9662551
hash,2575457,1175840,3100
hash,2575458,1175656,3077
hash,2575459,137422173920,17177627860
hash,2575460,137422173928,17177627861
hash,2575461,137422173936,17177627862
hash,2575462,137422173944,17177627863
hash,2575463,137422174000,17177627870
hash,2575464,1175616,3072
hash,2575465,78451448,9662551
hash,2575466,1175640,3075
hash,2575467,1175856,3102
hash,2575468,137422173992,17177627869
hash,2575469,78474848,9665476
hash,2575470,78445160,9661765
hash,2575471,78474912,9665484
hash,2575472,78470296,9664907
hash,2575473,80795072,9955504
hash,2575474,81812560,10082690
hash,2575475,80795208,9955521
hash,2575476,80822336,9958912
hash,2575477,80799512,9956059
hash,2575478,137422173880,17177627855
hash,2575479,80795264,9955528
hash,2575480,80795288,9955531
hash,2575481,137422173880,17177627855
hash,2575482,80785512,9954309
hash,2575483,80795112,9955509
hash,2575484,80795072,9955504
hash,2575485,80795120,9955510
hash,2575486,80788400,9954670
hash,2575487,67458154,8288389
hash,2575488,67458152,8288389
hash,2575489,137422173784,17177627843
hash,2575490,137422173800,17177627845
hash,2575491,137422173816,17177627847
hash,2575492,137422173824,17177627848
hash,2575493,137422173832,17177627849
hash,2575494,137422173840,17177627850
hash,2575495,137422173848,17177627851
hash,2575496,137422173856,17177627852
hash,2575497,137422173864,17177627853
hash,2575498,80795072,9955504
hash,2575499,80795208,9955521
hash,2575500,80822336,9958912
hash,2575501,80799508,9956058
hash,2575502,137422173896,17177627857
hash,2575503,137422173904,17177627858
hash,2575504,137422173912,17177627859
hash,2575505,137422173920,17177627860
hash,2575506,137422173928,17177627861
hash,2575507,137422173936,17177627862
hash,2575508,137422173944,17177627863
hash,2575509,1175616,3072
hash,2575510,78451448,9662551
hash,2575511,137422174008,17177627871
hash,2575512,1175616,3072
hash,2575513,78451448,9662551
hash,2575514,1175649,3076
hash,2575515,137422174024,17177627873
hash,2575516,81812584,10082693
hash,2575517,137422174040,17177627875
hash,2575518,137422174048,17177627876
hash,2575519,137422174056,17177627877
hash,2575520,137422174064,17177627878
hash,2575521,137422174072,17177627879
hash,2575522,137422174080,17177627880
hash,2575523,137422174088,17177627881
hash,2575524,1175328,3036
hash,2575525,78466192,9664394
hash,2575526,1151784,93
hash,2575527,137422174056,17177627877
hash,2575528,78468008,9664621
hash,2575529,81812584,10082693
hash,2575530,78471112,9665009
hash,2575531,1175616,3072
hash,2575532,78451448,9662551
hash,2575533,1175840,3100
hash,2575534,1175656,3077
hash,2575535,137422173888,17177627856
hash,2575536,137422173896,17177627857
hash,2575537,137422173904,17177627858
hash,2575538,137422173912,17177627859
hash,2575539,137422173968,17177627866
hash,2575540,1175616,3072
hash,2575541,78451448,9662551
hash,2575542,1175640,3075
hash,2575543,1175856,3102
hash,2575544,137422173960,17177627865
hash,2575545,78474848,9665476
hash,2575546,78445160,9661765
hash,2575547,78474912,9665484
hash,2575548,78470296,9664907
hash,2575549,80795072,9955504
hash,2575550,81812560,10082690
hash,2575551,80795208,9955521
hash,2575552,80822336,9958912
hash,2575553,80799512,9956059
hash,2575554,137422173848,17177627851
hash,2575555,80795264,9955528
hash,2575556,80795288,9955531
hash,2575557,137422173848,17177627851
hash,2575558,80785512,9954309
hash,2575559,80795112,9955509
hash,2575560,80795072,9955504
hash,2575561,80795120,9955510
hash,2575562,80788400,9954670
hash,2575563,1151784,93
hash,2575564,137422173752,17177627839
hash,2575565,137422173768,17177627841
hash,2575566,137422173784,17177627843
hash,2575567,137422173792,17177627844
hash,2575568,137422173800,17177627845
hash,2575569,137422173808,17177627846
hash,2575570,137422173816,17177627847
hash,2575571,137422173824,17177627848
hash,2575572,137422173832,17177627849
hash,2575573,80795072,9955504
hash,2575574,80795208,9955521
hash,2575575,80822336,9958912
hash,2575576,80799508,9956058
hash,2575577,137422173864,17177627853
hash,2575578,137422173872,17177627854
hash,2575579,137422173880,17177627855
hash,2575580,137422173888,17177627856
hash,2575581,137422173896,17177627857
hash,2575582,137422173904,17177627858
hash,2575583,137422173912,17177627859
hash,2575584,1175616,3072
hash,2575585,78451448,9662551
hash,2575586,137422173976,17177627867
hash,2575587,1175616,3072
hash,2575588,78451448,9662551
hash,2575589,1175649,3076
hash,2575590,137422173992,17177627869
hash,2575591,81812584,10082693
hash,2575592,137422174008,17177627871
hash,2575593,137422174016,17177627872
hash,2575594,137422174024,17177627873
hash,2575595,137422174032,17177627874
hash,2575596,137422174040,17177627875
hash,2575597,137422174048,17177627876
hash,2575598,137422174056,17177627877
hash,2575599,137422174064,17177627878
hash,2575600,137422174072,17177627879
hash,2575601,137422174080,17177627880
hash,2575602,137422174088,17177627881
hash,2575603,137422174104,17177627883
hash,2575604,67458132,8288386
hash,2575605,1175480,3055
hash,2575606,1175616,3072
hash,2575607,78451448,9662551
hash,2575608,1175648,3076
hash,2575609,78465144,9664263
hash,2575610,81812584,10082693
hash,2575611,78471112,9665009
hash,2575612,1175616,3072
hash,2575613,78451448,9662551
hash,2575614,1175840,3100
hash,2575615,1175656,3077
hash,2575616,137422173952,17177627864
hash,2575617,137422173960,17177627865
hash,2575618,137422173968,17177627866
hash,2575619,137422173976,17177627867
hash,2575620,137422174000,17177627870
hash,2575621,1175616,3072
hash,2575622,78451448,9662551
hash,2575623,1175872,3104
hash,2575624,1175849,3101
hash,2575625,1175848,3101
hash,2575626,1175856,3102
hash,2575627,78481840,9666350
hash,2575628,78450064,9662378
hash,2575629,78468136,9664637
hash,2575630,81812584,10082693
hash,2575631,78461464,9663803
hash,2575632,78465560,9664315
hash,2575633,78485512,9666809
hash,2575634,137422173800,17177627845
hash,2575635,1175832,3099
hash,2575636,78483480,9666555
hash,2575637,78482784,9666468
hash,2575638,137422173808,17177627846
hash,2575639,137422173816,17177627847
hash,2575640,137422173824,17177627848
hash,2575641,137422173832,17177627849
hash,2575642,137422173840,17177627850
hash,2575643,137422173848,17177627851
hash,2575644,1175648,3076
hash,2575645,78479763,9666090
hash,2575646,78479760,9666090
hash,2575647,137422173800,17177627845
hash,2575648,137422173880,17177627855
hash,2575649,137422173896,17177627857
hash,2575650,137422173895,17177627856
hash,2575651,78479712,9666084
hash,2575652,1175640,3075
hash,2575653,78474848,9665476
hash,2575654,78445160,9661765
hash,2575655,78474912,9665484
hash,2575656,78470296,9664907
hash,2575657,80795072,9955504
hash,2575658,81812560,10082690
hash,2575659,80795208,9955521
hash,2575660,80822336,9958912
hash,2575661,80799512,9956059
hash,2575662,137422173736,17177627837
hash,2575663,80795264,9955528
hash,2575664,80795288,9955531
hash,2575665,137422173736,17177627837
hash,2575666,80785512,9954309
hash,2575667,80795112,9955509
hash,2575668,80795072,9955504
hash,2575669,80795120,9955510
hash,2575670,80788400,9954670
hash,2575671,137422173846,17177627850
hash,2575672,137422173846,17177627850
hash,2575673,137422173640,17177627825
hash,2575674,137422173656,17177627827
hash,2575675,137422173672,17177627829
hash,2575676,137422173680,17177627830
hash,2575677,137422173688,17177627831
hash,2575678,137422173696,17177627832
hash,2575679,137422173704,17177627833
hash,2575680,137422173712,17177627834
hash,2575681,137422173720,17177627835
hash,2575682,80795072,9955504
hash,2575683,80795208,9955521
hash,2575684,80822336,9958912
hash,2575685,80799508,9956058
hash,2575686,137422173752,17177627839
hash,2575687,137422173760,17177627840
hash,2575688,137422173768,17177627841
hash,2575689,137422173776,17177627842
hash,2575690,137422173784,17177627843
hash,2575691,137422173792,17177627844
hash,2575692,137422173800,17177627845
hash,2575693,137422173912,17177627859
hash,2575694,81812584,10082693
hash,2575695,137422173928,17177627861
hash,2575696,137422173936,17177627862
hash,2575697,137422173944,17177627863
hash,2575698,137422173952,17177627864
hash,2575699,137422173960,17177627865
hash,2575700,137422173968,17177627866
hash,2575701,137422173976,17177627867
hash,2575702,137422174008,17177627871
hash,2575703,1175616,3072
hash,2575704,78451448,9662551
hash,2575705,1175649,3076
hash,2575706,137422174024,17177627873
hash,2575707,81812584,10082693
hash,2575708,137422174040,17177627875
hash,2575709,137422174048,17177627876
hash,2575710,137422174056,17177627877
hash,2575711,137422174064,17177627878
hash,2575712,137422174072,17177627879
hash,2575713,137422174080,17177627880
hash,2575714,137422174088,17177627881
hash,2575715,1175328,3036
hash,2575716,78466192,9664394
hash,2575717,1151784,93
hash,2575718,137422174056,17177627877
hash,2575719,78468008,9664621
hash,2575720,81812584,10082693
hash,2575721,78471112,9665009
hash,2575722,1175616,3072
hash,2575723,78451448,9662551
hash,2575724,1175840,3100
hash,2575725,1175656,3077
hash,2575726,137422173888,17177627856
hash,2575727,137422173896,17177627857
hash,2575728,137422173904,17177627858
hash,2575729,137422173912,17177627859
hash,2575730,137422173968,17177627866
hash,2575731,1175616,3072
hash,2575732,78451448,9662551
hash,2575733,1175640,3075
hash,2575734,1175856,3102
