variante,ciclo,endereco,endereco_norm
demo,548,137422176901,17177636936
demo,549,67334912,8281688
demo,550,67334913,8281688
demo,551,67335048,8281705
demo,552,67335049,8281705
demo,553,67335184,8281722
demo,554,67335185,8281722
demo,555,67335320,8281739
demo,556,67335321,8281739
demo,557,67335456,8281756
demo,558,67335457,8281756
demo,559,137422176901,17177636936
demo,560,67335592,8281773
demo,561,67335593,8281773
demo,562,67335728,8281790
demo,563,67335729,8281790
demo,564,137422176901,17177636936
demo,565,67335864,8281807
demo,566,67335865,8281807
demo,567,67336000,8281824
demo,568,67336001,8281824
demo,569,67336136,8281841
demo,570,67336137,8281841
demo,571,67336272,8281858
demo,572,67336273,8281858
demo,573,67336408,8281875
demo,574,67336409,8281875
demo,575,137422176901,17177636936
demo,576,67336544,8281892
demo,577,67336545,8281892
demo,578,67336680,8281909
demo,579,67336681,8281909
demo,580,137422175696,17177636786
demo,581,137422176927,17177636939
demo,582,137422176928,17177636940
demo,583,137422176929,17177636940
demo,584,137422176930,17177636940
demo,585,137422176931,17177636940
demo,586,137422176932,17177636940
demo,587,137422176933,17177636940
demo,588,137422176934,17177636940
demo,589,137422176935,17177636940
demo,590,137422176936,17177636941
demo,591,137422176937,17177636941
demo,592,137422176938,17177636941
demo,593,137422176939,17177636941
demo,594,137422176940,17177636941
demo,595,137422176941,17177636941
demo,596,137422176942,17177636941
demo,597,137422176943,17177636941
demo,598,137422176944,17177636942
demo,599,137422176945,17177636942
demo,600,137422176946,17177636942
demo,601,137422176947,17177636942
demo,602,137422176948,17177636942
demo,603,137422176949,17177636942
demo,604,137422176950,17177636942
demo,605,137422176951,17177636942
demo,606,137422176952,17177636943
demo,607,137422176953,17177636943
demo,608,137422176927,17177636939
demo,609,67331240,8281229
demo,610,67331241,8281229
demo,611,67331376,8281246
demo,612,67331377,8281246
demo,613,137422176927,17177636939
demo,614,67331512,8281263
demo,615,67331513,8281263
demo,616,67331648,8281280
demo,617,67331649,8281280
demo,618,67331784,8281297
demo,619,67331785,8281297
demo,620,67331920,8281314
demo,621,67331921,8281314
demo,622,67332056,8281331
demo,623,67332057,8281331
demo,624,67332192,8281348
demo,625,67332193,8281348
demo,626,67332328,8281365
demo,627,67332329,8281365
demo,628,67332464,8281382
demo,629,67332465,8281382
demo,630,67332600,8281399
demo,631,67332601,8281399
demo,632,67332736,8281416
demo,633,67332737,8281416
demo,634,67332872,8281433
demo,635,67332873,8281433
demo,636,137422176927,17177636939
demo,637,67333008,8281450
demo,638,67333009,8281450
demo,639,137422176927,17177636939
demo,640,67333144,8281467
demo,641,67333145,8281467
demo,642,137422176927,17177636939
demo,643,67333280,8281484
demo,644,67333281,8281484
demo,645,67333416,8281501
demo,646,67333417,8281501
demo,647,67333552,8281518
demo,648,67333553,8281518
demo,649,67333688,8281535
demo,650,67333689,8281535
demo,651,67333824,8281552
demo,652,67333825,8281552
demo,653,137422176927,17177636939
demo,654,67333960,8281569
demo,655,67333961,8281569
demo,656,67334096,8281586
demo,657,67334097,8281586
demo,658,67334232,8281603
demo,659,67334233,8281603
demo,660,67334368,8281620
demo,661,67334369,8281620
demo,662,137422176927,17177636939
demo,663,67334504,8281637
demo,664,67334505,8281637
demo,665,67334640,8281654
demo,666,67334641,8281654
demo,667,67334776,8281671
demo,668,67334777,8281671
demo,669,137422176927,17177636939
demo,670,67334912,8281688
demo,671,67334913,8281688
demo,672,67335048,8281705
demo,673,67335049,8281705
demo,674,67335184,8281722
demo,675,67335185,8281722
demo,676,67335320,8281739
demo,677,67335321,8281739
demo,678,67335456,8281756
demo,679,67335457,8281756
demo,680,137422176927,17177636939
demo,681,67335592,8281773
demo,682,67335593,8281773
demo,683,67335728,8281790
demo,684,67335729,8281790
demo,685,137422176927,17177636939
demo,686,67335864,8281807
demo,687,67335865,8281807
demo,688,67336000,8281824
demo,689,67336001,8281824
demo,690,67336136,8281841
demo,691,67336137,8281841
demo,692,67336272,8281858
demo,693,67336273,8281858
demo,694,67336408,8281875
demo,695,67336409,8281875
demo,696,137422176927,17177636939
demo,697,67336544,8281892
demo,698,67336545,8281892
demo,699,67336680,8281909
demo,700,67336681,8281909
demo,701,137422175704,17177636787
demo,702,137422176965,17177636944
demo,703,137422176966,17177636944
demo,704,137422176967,17177636944
demo,705,137422176968,17177636945
demo,706,137422176969,17177636945
demo,707,137422176970,17177636945
demo,708,137422176971,17177636945
demo,709,137422176972,17177636945
demo,710,137422176973,17177636945
demo,711,137422176974,17177636945
demo,712,137422176975,17177636945
demo,713,137422176976,17177636946
demo,714,137422176977,17177636946
demo,715,137422176978,17177636946
demo,716,137422176979,17177636946
demo,717,137422176980,17177636946
demo,718,137422176981,17177636946
demo,719,137422176982,17177636946
demo,720,137422176983,17177636946
demo,721,137422176984,17177636947
demo,722,137422176985,17177636947
demo,723,137422176986,17177636947
demo,724,137422176965,17177636944
demo,725,67331240,8281229
demo,726,67331241,8281229
demo,727,67331376,8281246
demo,728,67331377,8281246
demo,729,137422176965,17177636944
demo,730,67331512,8281263
demo,731,67331513,8281263
demo,732,67331648,8281280
demo,733,67331649,8281280
demo,734,67331784,8281297
demo,735,67331785,8281297
demo,736,67331920,8281314
demo,737,67331921,8281314
demo,738,67332056,8281331
demo,739,67332057,8281331
demo,740,67332192,8281348
demo,741,67332193,8281348
demo,742,67332328,8281365
demo,743,67332329,8281365
demo,744,67332464,8281382
demo,745,67332465,8281382
demo,746,67332600,8281399
demo,747,67332601,8281399
demo,748,67332736,8281416
demo,749,67332737,8281416
demo,750,67332872,8281433
demo,751,67332873,8281433
demo,752,137422176965,17177636944
demo,753,67333008,8281450
demo,754,67333009,8281450
demo,755,137422176965,17177636944
demo,756,67333144,8281467
demo,757,67333145,8281467
demo,758,137422176965,17177636944
demo,759,67333280,8281484
demo,760,67333281,8281484
demo,761,67333416,8281501
demo,762,67333417,8281501
